0	1	1	0
0.1	0.904837	0.904837	8.1964e-008
0.2	0.818731	0.818731	1.48328e-007
0.3	0.740818	0.740818	2.01319e-007
0.4	0.67032	0.67032	2.42882e-007
0.5	0.606531	0.606531	2.74711e-007
0.6	0.548812	0.548812	2.98282e-007
0.7	0.496586	0.496585	3.1488e-007
0.8	0.449329	0.449329	3.25617e-007
0.9	0.40657	0.40657	3.31459e-007
1	0.36788	0.367879	3.33241e-007
1.1	0.332871	0.332871	3.31682e-007
1.2	0.301195	0.301194	3.27402e-007
1.3	0.272532	0.272532	3.20932e-007
1.4	0.246597	0.246597	3.12729e-007
1.5	0.22313	0.22313	3.03181e-007
1.6	0.201897	0.201897	2.92619e-007
1.7	0.182684	0.182684	2.81321e-007
1.8	0.165299	0.165299	2.69523e-007
1.9	0.149569	0.149569	2.57423e-007
2	0.135336	0.135335	2.45185e-007
2.1	0.122457	0.122456	2.32945e-007
2.2	0.110803	0.110803	2.20815e-007
2.3	0.100259	0.100259	2.08883e-007
2.4	0.0907182	0.090718	1.97223e-007
2.5	0.0820852	0.082085	1.8589e-007
2.6	0.0742738	0.0742736	1.74929e-007
2.7	0.0672057	0.0672055	1.6437e-007
2.8	0.0608102	0.0608101	1.54236e-007
2.9	0.0550234	0.0550232	1.44543e-007
3	0.0497872	0.0497871	1.35298e-007
3.1	0.0450493	0.0450492	1.26503e-007
3.2	0.0407623	0.0407622	1.18157e-007
3.3	0.0368833	0.0368832	1.10254e-007
3.4	0.0333734	0.0333733	1.02785e-007
3.5	0.0301975	0.0301974	9.57394e-008
3.6	0.0273238	0.0273237	8.91037e-008
3.7	0.0247236	0.0247235	8.2864e-008
3.8	0.0223708	0.0223708	7.70049e-008
3.9	0.020242	0.0202419	7.15105e-008
4	0.0183157	0.0183156	6.63645e-008
4.1	0.0165727	0.0165727	6.15503e-008
4.2	0.0149956	0.0149956	5.70514e-008
4.3	0.0135686	0.0135686	5.28513e-008
4.4	0.0122774	0.0122773	4.8934e-008
4.5	0.011109	0.011109	4.52836e-008
4.6	0.0100519	0.0100518	4.18848e-008
4.7	0.00909532	0.00909528	3.87229e-008
4.8	0.00822978	0.00822975	3.57834e-008
4.9	0.00744662	0.00744658	3.30527e-008
5	0.00673798	0.00673795	3.05177e-008
