-10	       0.0126209
-9.9	       0.0135515
-9.8	       0.0145419
-9.7	       0.0155954
-9.6	       0.0167152
-9.5	       0.0179047
-9.4	       0.0191674
-9.3	       0.0205068
-9.2	       0.0219268
-9.1	       0.0234311
-9	       0.0250236
-8.9	       0.0267084
-8.8	       0.0284895
-8.7	       0.0303713
-8.6	       0.0323581
-8.5	       0.0344542
-8.4	       0.0366642
-8.3	       0.0389927
-8.2	       0.0414442
-8.1	       0.0440236
-8	       0.0467356
-7.9	        0.049585
-7.8	       0.0525767
-7.7	       0.0557156
-7.6	       0.0590067
-7.5	       0.0624549
-7.4	       0.0660651
-7.3	       0.0698422
-7.2	       0.0737913
-7.1	       0.0779171
-7	       0.0822245
-6.9	       0.0867182
-6.8	       0.0914029
-6.7	       0.0962832
-6.6	        0.101364
-6.5	        0.106648
-6.4	        0.112142
-6.3	        0.117847
-6.2	         0.12377
-6.1	        0.129912
-6	        0.136278
-5.9	        0.142871
-5.8	        0.149693
-5.7	        0.156747
-5.6	        0.164036
-5.5	        0.171562
-5.4	        0.179326
-5.3	        0.187329
-5.2	        0.195573
-5.1	        0.204058
-5	        0.212784
-4.9	        0.221751
-4.8	        0.230958
-4.7	        0.240404
-4.6	        0.250087
-4.5	        0.260006
-4.4	        0.270156
-4.3	        0.280536
-4.2	         0.29114
-4.1	        0.301966
-4	        0.313007
-3.9	        0.324259
-3.8	        0.335715
-3.7	        0.347369
-3.6	        0.359214
-3.5	        0.371241
-3.4	        0.383442
-3.3	        0.395809
-3.2	         0.40833
-3.1	        0.420998
-3	        0.433799
-2.9	        0.446724
-2.8	         0.45976
-2.7	        0.472895
-2.6	        0.486116
-2.5	        0.499408
-2.4	        0.512759
-2.3	        0.526153
-2.2	        0.539576
-2.1	        0.553012
-2	        0.566445
-1.9	         0.57986
-1.8	        0.593239
-1.7	        0.606565
-1.6	        0.619822
-1.5	        0.632992
-1.4	        0.646057
-1.3	        0.658999
-1.2	        0.671801
-1.1	        0.684445
-1	        0.696912
-0.9	        0.709183
-0.8	        0.721242
-0.7	         0.73307
-0.6	        0.744648
-0.5	         0.75596
-0.4	        0.766987
-0.3	        0.777713
-0.2	         0.78812
-0.1	        0.798191
0	        0.807911
0.1	        0.817263
0.2	        0.826232
0.3	        0.834803
0.4	        0.842962
0.5	        0.850694
0.6	        0.857988
0.7	         0.86483
0.8	        0.871209
0.9	        0.877114
1	        0.882534
1.1	         0.88746
1.2	        0.891883
1.3	        0.895797
1.4	        0.899193
1.5	        0.902066
1.6	        0.904411
1.7	        0.906224
1.8	        0.907501
1.9	         0.90824
2	        0.908441
2.1	        0.908102
2.2	        0.907225
2.3	         0.90581
2.4	        0.903861
2.5	        0.901381
2.6	        0.898375
2.7	        0.894847
2.8	        0.890804
2.9	        0.886253
3	        0.881203
3.1	        0.875661
3.2	        0.869638
3.3	        0.863145
3.4	        0.856191
3.5	         0.84879
3.6	        0.840954
3.7	        0.832696
3.8	        0.824031
3.9	        0.814972
4	        0.805535
4.1	        0.795735
4.2	        0.785588
4.3	        0.775111
4.4	         0.76432
4.5	        0.753233
4.6	        0.741867
4.7	        0.730239
4.8	        0.718367
4.9	         0.70627
5	        0.693965
5.1	        0.681471
5.2	        0.668804
5.3	        0.655985
5.4	         0.64303
5.5	        0.629958
5.6	        0.616785
5.7	        0.603531
5.8	        0.590211
5.9	        0.576844
6	        0.563446
6.1	        0.550033
6.2	        0.536621
6.3	        0.523226
6.4	        0.509864
6.5	        0.496549
6.6	        0.483295
6.7	        0.470117
6.8	        0.457027
6.9	        0.444039
7	        0.431165
7.1	        0.418416
7.2	        0.405803
7.3	        0.393339
7.4	        0.381031
7.5	         0.36889
7.6	        0.356925
7.7	        0.345144
7.8	        0.333554
7.9	        0.322162
8	        0.310976
8.1	             0.3
8.2	        0.289241
8.3	        0.278702
8.4	        0.268389
8.5	        0.258305
8.6	        0.248452
8.7	        0.238835
8.8	        0.229453
8.9	         0.22031
9	        0.211406
9.1	        0.202742
9.2	        0.194319
9.3	        0.186135
9.4	         0.17819
9.5	        0.170484
9.6	        0.163015
9.7	        0.155781
9.8	         0.14878
9.9	        0.142009
10	        0.135467
10.1	         0.12915
10.2	        0.123054
10.3	        0.117177
10.4	        0.111515
10.5	        0.106064
10.6	         0.10082
10.7	        0.095778
10.8	       0.0909347
10.9	       0.0862854
11	       0.0818255
11.1	       0.0775503
11.2	       0.0734551
11.3	       0.0695351
11.4	       0.0657854
11.5	       0.0622012
11.6	       0.0587776
11.7	       0.0555096
11.8	       0.0523924
11.9	       0.0494211
12	       0.0465907
12.1	       0.0438966
12.2	       0.0413338
12.3	       0.0388978
12.4	       0.0365837
12.5	       0.0343869
12.6	        0.032303
12.7	       0.0303275
12.8	       0.0284561
12.9	       0.0266843
13	       0.0250082
13.1	       0.0234235
13.2	       0.0219262
13.3	       0.0205126
13.4	       0.0191788
13.5	       0.0179212
13.6	       0.0167362
13.7	       0.0156203
13.8	       0.0145702
13.9	       0.0135827
14	       0.0126547
