0.948861, 0.620207
0.693284, 0.760272
0.94849, 0.620457
0.693997, 0.760045
0.948416, 0.620838
0.694453, 0.760165
0.948551, 0.621215
0.694637, 0.760482
0.948792, 0.621501
0.694601, 0.760854
0.949046, 0.621662
0.694428, 0.761175
0.949249, 0.621703
0.694206, 0.761389
0.949372, 0.621655
0.694004, 0.761481
0.949413, 0.621561
0.693862, 0.761473
0.949391, 0.621459
0.693793, 0.761401
0.949333, 0.621375
0.693788, 0.761304
0.949265, 0.621323
0.693826, 0.761213
0.949206, 0.621304
0.693883, 0.761148
0.949168, 0.621311
0.693939, 0.761115
0.949151, 0.621333
0.693981, 0.761111
0.949153, 0.62136
0.694004, 0.761126
0.949166, 0.621384
0.69401, 0.76115
0.949184, 0.6214
0.694002, 0.761175
0.9492, 0.621407
0.693988, 0.761194
0.949212, 0.621407
0.693973, 0.761205
0.949218, 0.621402
0.693961, 0.761208
0.949219, 0.621395
0.693953, 0.761206
0.949216, 0.621389
0.693951, 0.7612
0.949211, 0.621384
0.693952, 0.761193
0.949207, 0.621381
0.693955, 0.761187
0.949204, 0.621381
0.693959, 0.761184
0.949202, 0.621382
0.693963, 0.761183
0.949201, 0.621383
0.693965, 0.761183
0.949202, 0.621385
0.693966, 0.761184
0.949203, 0.621387
0.693966, 0.761186
0.949204, 0.621387
0.693965, 0.761188
0.949205, 0.621388
0.693964, 0.761189
0.949205, 0.621388
0.693963, 0.761189
0.949206, 0.621387
0.693963, 0.761189
0.949206, 0.621387
0.693962, 0.761189
0.949205, 0.621386
0.693962, 0.761189
0.949205, 0.621386
0.693962, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949204, 0.621386
0.693963, 0.761188
0.949204, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
0.693963, 0.761188
0.949205, 0.621386
