
0 0 1.38469e-30
0 0.1 1.38469e-30
0 0.2 1.38469e-30
0 0.3 1.38469e-30
0 0.4 1.38469e-30
0 0.5 1.38469e-30
0 0.6 1.38471e-30
0 0.7 1.38465e-30
0 0.8 1.38471e-30
0 0.9 1.38469e-30
0 1 1.38469e-30
0 1.1 1.38465e-30
0 1.2 1.38471e-30
0 1.3 1.38465e-30
0 1.4 1.38469e-30
0 1.5 1.38469e-30
0 1.6 1.38471e-30
0 1.7 1.38465e-30
0 1.8 1.38471e-30
0 1.9 1.38469e-30
0 2 1.38469e-30
0 2.1 1.38469e-30
0 2.2 1.38469e-30
0 2.3 1.38469e-30
0 2.4 1.38469e-30
0 2.5 1.38471e-30
0 2.6 1.38471e-30
0 2.7 1.38471e-30
0 2.8 1.38471e-30
0 2.9 1.38471e-30
0 3 1.38471e-30
0 3.1 1.38471e-30
0 3.2 1.38471e-30
0 3.3 1.38471e-30
0 3.4 1.38471e-30
0 3.5 1.38471e-30
0 3.6 1.38471e-30
0 3.7 1.38471e-30
0 3.8 1.38471e-30
0 3.9 1.38471e-30
0 4 1.38471e-30
0 4.1 1.38471e-30
0 4.2 1.38471e-30
0 4.3 1.38471e-30
0 4.4 1.38471e-30
0 4.5 1.38471e-30
0 4.6 1.38471e-30
0 4.7 1.38471e-30
0 4.8 1.38471e-30
0 4.9 1.38471e-30
0 5 1.38471e-30
0 5.1 1.38469e-30
0 5.2 1.38469e-30
0 5.3 1.38471e-30
0 5.4 1.38455e-30
0 5.5 1.38465e-30
0 5.6 1.38469e-30
0 5.7 1.38471e-30
0 5.8 1.38469e-30
0 5.9 1.38465e-30
0 6 1.38469e-30
0 6.1 1.38465e-30
0 6.2 1.38465e-30
0 6.3 1.38465e-30
0 6.4 1.38465e-30
0 6.5 1.38465e-30
0 6.6 1.38465e-30
0 6.7 1.39033e-30
0 6.8 1.38465e-30
0 6.9 1.38465e-30
0 7 1.38471e-30
0 7.1 1.39033e-30
0 7.2 1.38465e-30
0 7.3 1.38465e-30
0 7.4 1.38465e-30
0 7.5 1.38471e-30
0 7.6 1.38471e-30
0 7.7 1.38471e-30
0 7.8 1.38465e-30
0 7.9 1.38469e-30
0 8 1.38471e-30
0 8.1 1.38465e-30
0 8.2 1.39033e-30
0 8.3 1.38465e-30
0 8.4 1.38471e-30
0 8.5 1.38469e-30
0 8.6 1.38465e-30
0 8.7 1.38465e-30
0 8.8 1.38465e-30
0 8.9 1.38471e-30
0 9 1.38469e-30
0 9.1 1.38471e-30
0 9.2 1.38471e-30
0 9.3 1.38465e-30
0 9.4 1.38469e-30
0 9.5 1.38471e-30
0 9.6 1.38469e-30
0 9.7 1.38465e-30
0 9.8 1.38471e-30
0 9.9 1.38469e-30
0 10 1.38465e-30

0.1 0 1.38705e-30
0.1 0.1 0.000338745
0.1 0.2 0.000676213
0.1 0.3 0.00101113
0.1 0.4 0.00134223
0.1 0.5 0.00166826
0.1 0.6 0.00198796
0.1 0.7 0.00230012
0.1 0.8 0.00260351
0.1 0.9 0.00289694
0.1 1 0.00317927
0.1 1.1 0.00344937
0.1 1.2 0.00370613
0.1 1.3 0.00394852
0.1 1.4 0.00417554
0.1 1.5 0.00438624
0.1 1.6 0.00457973
0.1 1.7 0.00475519
0.1 1.8 0.00491186
0.1 1.9 0.00504907
0.1 2 0.00516621
0.1 2.1 0.00526277
0.1 2.2 0.00533833
0.1 2.3 0.00539254
0.1 2.4 0.00542516
0.1 2.5 0.00543605
0.1 2.6 0.00542516
0.1 2.7 0.00539253
0.1 2.8 0.00533832
0.1 2.9 0.00526276
0.1 3 0.0051662
0.1 3.1 0.00504905
0.1 3.2 0.00491184
0.1 3.3 0.00475516
0.1 3.4 0.0045797
0.1 3.5 0.00438621
0.1 3.6 0.00417551
0.1 3.7 0.00394849
0.1 3.8 0.0037061
0.1 3.9 0.00344934
0.1 4 0.00317924
0.1 4.1 0.00289692
0.1 4.2 0.00260348
0.1 4.3 0.00230009
0.1 4.4 0.00198794
0.1 4.5 0.00166824
0.1 4.6 0.00134222
0.1 4.7 0.00101112
0.1 4.8 0.000676206
0.1 4.9 0.000338741
0.1 5 8.68176e-11
0.1 5.1 -3.3874e-05
0.1 5.2 -6.76205e-05
0.1 5.3 -0.000101112
0.1 5.4 -0.000134222
0.1 5.5 -0.000166824
0.1 5.6 -0.000198794
0.1 5.7 -0.000230009
0.1 5.8 -0.000260348
0.1 5.9 -0.000289692
0.1 6 -0.000317924
0.1 6.1 -0.000344934
0.1 6.2 -0.00037061
0.1 6.3 -0.000394849
0.1 6.4 -0.000417551
0.1 6.5 -0.000438621
0.1 6.6 -0.00045797
0.1 6.7 -0.000475516
0.1 6.8 -0.000491184
0.1 6.9 -0.000504905
0.1 7 -0.000516619
0.1 7.1 -0.000526276
0.1 7.2 -0.000533832
0.1 7.3 -0.000539253
0.1 7.4 -0.000542516
0.1 7.5 -0.000543605
0.1 7.6 -0.000542516
0.1 7.7 -0.000539254
0.1 7.8 -0.000533833
0.1 7.9 -0.000526277
0.1 8 -0.000516621
0.1 8.1 -0.000504907
0.1 8.2 -0.000491186
0.1 8.3 -0.000475519
0.1 8.4 -0.000457973
0.1 8.5 -0.000438624
0.1 8.6 -0.000417554
0.1 8.7 -0.000394852
0.1 8.8 -0.000370613
0.1 8.9 -0.000344937
0.1 9 -0.000317927
0.1 9.1 -0.000289694
