-3	-0.3	-0.123319
-2.95	-0.375472	-0.180331
-2.9	-0.445472	-0.23311
-2.85	-0.510187	-0.281801
-2.8	-0.569804	-0.326548
-2.75	-0.624503	-0.367492
-2.7	-0.674463	-0.40477
-2.65	-0.719857	-0.438517
-2.6	-0.760856	-0.468866
-2.55	-0.797629	-0.495948
-2.5	-0.830338	-0.519888
-2.45	-0.859146	-0.540813
-2.4	-0.884209	-0.558844
-2.35	-0.905681	-0.574101
-2.3	-0.923713	-0.586701
-2.25	-0.938454	-0.596758
-2.2	-0.950046	-0.604385
-2.15	-0.958632	-0.609692
-2.1	-0.964349	-0.612785
-2.05	-0.967332	-0.61377
-2	-0.967714	-0.612749
-1.95	-0.965623	-0.609822
-1.9	-0.961184	-0.605087
-1.85	-0.954521	-0.59864
-1.8	-0.945753	-0.590573
-1.75	-0.934996	-0.580978
-1.7	-0.922366	-0.569944
-1.65	-0.907973	-0.557556
-1.6	-0.891925	-0.543899
-1.55	-0.874327	-0.529056
-1.5	-0.855282	-0.513106
-1.45	-0.834891	-0.496127
-1.4	-0.813249	-0.478195
-1.35	-0.790452	-0.459383
-1.3	-0.766591	-0.439764
-1.25	-0.741755	-0.419406
-1.2	-0.716031	-0.398377
-1.15	-0.689502	-0.376744
-1.1	-0.662251	-0.354568
-1.05	-0.634356	-0.331913
-1	-0.605892	-0.308837
-0.95	-0.576935	-0.2854
-0.9	-0.547556	-0.261655
-0.85	-0.517824	-0.237659
-0.8	-0.487805	-0.213463
-0.75	-0.457564	-0.189117
-0.7	-0.427163	-0.164671
-0.65	-0.396662	-0.140171
-0.6	-0.366119	-0.115663
-0.55	-0.335588	-0.0911893
-0.5	-0.305124	-0.0667928
-0.45	-0.274776	-0.0425134
-0.4	-0.244595	-0.0183896
-0.35	-0.214627	0.00554169
-0.3	-0.184916	0.0292452
-0.25	-0.155506	0.0526872
-0.2	-0.126436	0.0758354
-0.15	-0.0977474	0.0986592
-0.1	-0.0694751	0.12113
-0.05	-0.0416546	0.143219
1.66533e-016	-0.0143189	0.1649
0.05	0.0125007	0.18615
0.1	0.0387749	0.206943
0.15	0.0644761	0.22726
0.2	0.0895783	0.247078
0.25	0.114058	0.266378
0.3	0.137891	0.285143
0.35	0.161059	0.303356
0.4	0.183541	0.321002
0.45	0.20532	0.338066
0.5	0.226381	0.354535
0.55	0.246708	0.370398
0.6	0.266289	0.385645
0.65	0.285112	0.400265
0.7	0.303168	0.414251
0.75	0.320447	0.427596
0.8	0.336944	0.440293
0.85	0.352651	0.452338
0.9	0.367565	0.463726
0.95	0.381682	0.474455
1	0.395001	0.484523
1.05	0.407521	0.493929
1.1	0.419242	0.502673
1.15	0.430166	0.510756
1.2	0.440296	0.518179
1.25	0.449636	0.524946
1.3	0.458191	0.53106
1.35	0.465968	0.536526
1.4	0.472973	0.541349
1.45	0.479215	0.545534
1.5	0.484702	0.549089
1.55	0.489446	0.552022
1.6	0.493456	0.55434
1.65	0.496746	0.556052
1.7	0.499326	0.557168
1.75	0.501212	0.557699
1.8	0.502417	0.557655
1.85	0.502957	0.557048
1.9	0.502846	0.55589
1.95	0.502103	0.554194
2	0.500743	0.551972
2.05	0.498785	0.549239
2.1	0.496247	0.546009
2.15	0.493148	0.542296
2.2	0.489508	0.538116
2.25	0.485346	0.533484
2.3	0.480683	0.528416
2.35	0.47554	0.522929
2.4	0.469938	0.517039
2.45	0.4639	0.510762
2.5	0.457447	0.504117
2.55	0.450601	0.497122
2.6	0.443386	0.489793
2.65	0.435824	0.482149
2.7	0.427939	0.474208
2.75	0.419755	0.465989
2.8	0.411294	0.45751
2.85	0.402581	0.448791
2.9	0.393639	0.43985
2.95	0.384493	0.430706
3	0.375166	0.421378
3.05	0.365684	0.411886
3.1	0.356069	0.402248
3.15	0.346345	0.392485
3.2	0.336538	0.382614
3.25	0.32667	0.372655
3.3	0.316766	0.362628
3.35	0.306849	0.352551
3.4	0.296942	0.342443
3.45	0.287069	0.332323
3.5	0.277252	0.32221
3.55	0.267515	0.312121
3.6	0.25788	0.302076
3.65	0.248368	0.292092
3.7	0.239002	0.282186
3.75	0.229802	0.272377
3.8	0.22079	0.262682
3.85	0.211985	0.253117
3.9	0.203409	0.243699
3.95	0.195079	0.234444
4	0.187016	0.225369
4.05	0.179236	0.216487
4.1	0.171759	0.207815
4.15	0.1646	0.199367
4.2	0.157777	0.191157
4.25	0.151304	0.183197
4.3	0.145197	0.175503
4.35	0.139469	0.168085
4.4	0.134135	0.160956
4.45	0.129206	0.154127
4.5	0.124695	0.147608
4.55	0.120612	0.141411
4.6	0.116966	0.135543
4.65	0.113767	0.130014
4.7	0.111023	0.124832
4.75	0.108741	0.120004
4.8	0.106926	0.115537
4.85	0.105584	0.111436
4.9	0.104718	0.107707
4.95	0.10433	0.104352
5	0.104423	0.101377
5.05	0.104996	0.0987819
5.1	0.106048	0.0965698
5.15	0.107578	0.0947408
5.2	0.109582	0.0932946
5.25	0.112054	0.0922299
5.3	0.11499	0.0915444
5.35	0.118381	0.0912349
5.4	0.122218	0.0912969
5.45	0.126491	0.0917251
5.5	0.131189	0.0925132
5.55	0.136298	0.0936534
5.6	0.141804	0.0951372
5.65	0.147689	0.0969547
5.7	0.153936	0.0990949
5.75	0.160526	0.101546
5.8	0.167436	0.104294
5.85	0.174646	0.107324
5.9	0.182129	0.110622
5.95	0.18986	0.114169
6	0.19781	0.117947
6.05	0.20595	0.121936
6.1	0.214248	0.126115
6.15	0.22267	0.130462
6.2	0.231182	0.134952
6.25	0.239745	0.139561
6.3	0.24832	0.144262
6.35	0.256867	0.149025
6.4	0.265341	0.153823
6.45	0.273698	0.158622
6.5	0.281891	0.163391
6.55	0.289869	0.168095
6.6	0.297581	0.172698
6.65	0.304974	0.177163
6.7	0.311991	0.181451
6.75	0.318574	0.18552
6.8	0.324664	0.189328
6.85	0.330196	0.192832
6.9	0.335107	0.195984
6.95	0.339329	0.198738
7	0.342792	0.201044
7.05	0.345424	0.202851
7.1	0.347151	0.204105
7.15	0.347895	0.204752
7.2	0.347577	0.204736
7.25	0.346116	0.203997
7.3	0.343425	0.202476
7.35	0.33942	0.200109
7.4	0.334008	0.196832
7.45	0.327099	0.192579
7.5	0.318597	0.187282
7.55	0.308405	0.180871
7.6	0.296421	0.173272
7.65	0.282542	0.164411
7.7	0.266663	0.154212
7.75	0.248675	0.142597
7.8	0.228465	0.129484
7.85	0.20592	0.11479
7.9	0.18092	0.0984298
7.95	0.153347	0.0803169
8	0.123077	0.0603613
